timeslot,rl_storage_allocator,greedy_storage_allocator,actual_disk_usage
995,209879,209887.3561,211224
996,209886,209887.3561,211228
997,209892,209987.3561,211236
998,209898,209987.3561,211240
999,209904,209987.3561,211248
1000,209911,209987.3561,211256
1001,209917,209987.3561,211260
1002,209923,209987.3561,211268
1003,209929,209987.3561,211272
1004,209935,209987.3561,211280
1005,209942,209987.3561,211288
1006,209948,209987.3561,211292
1007,209954,209987.3561,211300
1008,209960,209987.3561,211304
1009,209967,209987.3561,211312
1010,209973,209987.3561,211320
1011,209979,209987.3561,211324
1012,209985,209987.3561,211332
1013,209991,210087.3561,211340
1014,209998,210087.3561,211344
1015,210004,210087.3561,211352
1016,210010,210087.3561,211356
1017,210016,210087.3561,211364
1018,210023,210087.3561,211372
1019,210029,210087.3561,211376
1020,210035,210087.3561,211384
1021,210041,210087.3561,211388
1022,210047,210087.3561,211396
1023,210054,210087.3561,211404
1024,210060,210087.3561,211408
1025,210066,210087.3561,211416
1026,210072,210087.3561,211424
1027,210079,210087.3561,211428
1028,210085,210087.3561,211436
1029,210091,210187.3561,211440
1030,210097,210187.3561,211448
1031,210103,210187.3561,211456
1032,210110,210187.3561,211460
1033,210116,210187.3561,211468
1034,210122,210187.3561,211472
1035,210128,210187.3561,211480
1036,210135,210187.3561,211488
1037,210141,210187.3561,211492
1038,210147,210187.3561,211500
1039,210153,210187.3561,211508
1040,210159,210187.3561,211512
1041,210166,210187.3561,211520
1042,210172,210187.3561,211524
1043,210178,210187.3561,211532
1044,210184,210187.3561,211540
1045,210191,210287.3561,211544
1046,210197,210287.3561,211552
1047,210203,210287.3561,211556
1048,210209,210287.3561,211564
1049,210215,210287.3561,211572
1050,210222,210287.3561,211576
1051,210228,210287.3561,211584
1052,210234,210287.3561,211588
1053,210240,210287.3561,211596
1054,210247,210287.3561,211604
1055,210253,210287.3561,211608
1056,210259,210287.3561,211616
1057,210265,210287.3561,211624
1058,210271,210287.3561,211628
1059,210278,210287.3561,211636
1060,210284,210287.3561,211640
1061,210290,210387.3561,211648
1062,210296,210387.3561,211656
1063,210303,210387.3561,211660
1064,210309,210387.3561,211668
1065,210315,210387.3561,211676
1066,210321,210387.3561,211680
1067,210327,210387.3561,211688
1068,210334,210387.3561,211692
1069,210340,210387.3561,211700
1070,210346,210387.3561,211708
1071,210352,210387.3561,211712
1072,210359,210387.3561,211720
1073,210365,210387.3561,211724
1074,210371,210387.3561,211732
1075,210377,210387.3561,211736
1076,210383,210387.3561,211744
1077,210390,210487.3561,211752
1078,210396,210487.3561,211756
1079,210402,210487.3561,211764
1080,210408,210487.3561,211772
1081,210415,210487.3561,211776
1082,210421,210487.3561,211784
1083,210427,210487.3561,211788
1084,210433,210487.3561,211796
1085,210439,210487.3561,211800
1086,210446,210487.3561,211808
1087,210452,210487.3561,211816
1088,210458,210487.3561,211820
1089,210464,210487.3561,211828
1090,210471,210487.3561,211836
1091,210477,210487.3561,211840
1092,210483,210487.3561,211848
1093,210489,210587.3561,211852
1094,210495,210587.3561,211860
1095,210502,210587.3561,211868
1096,210508,210587.3561,211872
1097,210514,210587.3561,211880
1098,210520,210587.3561,211884
1099,210527,210587.3561,211892
1100,210533,210587.3561,211900
1101,210539,210587.3561,211904
1102,210545,210587.3561,211908
1103,210552,210587.3561,211916
1104,210558,210587.3561,211924
1105,210564,210587.3561,211928
1106,210570,210587.3561,211936
1107,210576,210587.3561,211944
1108,210583,210587.3561,211948
1109,210589,210687.3561,211956
1110,210595,210687.3561,211960
1111,210601,210687.3561,211968
1112,210608,210687.3561,211976
1113,210614,210687.3561,211980
1114,210620,210687.3561,211988
1115,210626,210687.3561,211992
1116,210632,210687.3561,212000
1117,210639,210687.3561,212008
1118,210645,210687.3561,212012
1119,210651,210687.3561,212020
1120,210657,210687.3561,212024
1121,210664,210687.3561,212032
1122,210670,210687.3561,212040
1123,210676,210687.3561,212044
1124,210682,210687.3561,212052
1125,210688,210787.3561,212056
1126,210695,210787.3561,212064
1127,210701,210787.3561,212072
1128,210707,210787.3561,212076
1129,210713,210787.3561,212084
1130,210720,210787.3561,212088
1131,210726,210787.3561,212096
1132,210732,210787.3561,212104
1133,210738,210787.3561,212108
1134,210744,210787.3561,212116
1135,210751,210787.3561,212124
1136,210757,210787.3561,212128
1137,210763,210787.3561,212136
1138,210769,210787.3561,212140
1139,210776,210787.3561,212148
1140,210782,210787.3561,212156
1141,210788,210887.3561,212160
1142,210794,210887.3561,212168
1143,210800,210887.3561,212172
1144,210807,210887.3561,212180
1145,210813,210887.3561,212188
1146,210819,210887.3561,212192
1147,210825,210887.3561,212200
1148,210832,210887.3561,212204
1149,210838,210887.3561,212212
1150,210844,210887.3561,212220
1151,210850,210887.3561,212224
1152,210856,210887.3561,212232
1153,210863,210887.3561,212240
1154,210869,210887.3561,212244
1155,210875,210887.3561,212252
1156,210881,210887.3561,212256
1157,210888,210987.3561,212264
1158,210894,210987.3561,212272
1159,210900,210987.3561,212276
1160,210906,210987.3561,212284
1161,210912,210987.3561,212288
1162,210919,210987.3561,212296
1163,210925,210987.3561,212304
1164,210931,210987.3561,212308
1165,210937,210987.3561,212316
1166,210944,210987.3561,212320
1167,210950,210987.3561,212328
1168,210956,210987.3561,212336
1169,210962,210987.3561,212340
1170,210968,210987.3561,212348
1171,210975,210987.3561,212352
1172,210981,210987.3561,212360
1173,210987,210987.3561,212364
1174,210993,211087.3561,212372
1175,211000,211087.3561,212380
1176,211006,211087.3561,212384
1177,211012,211087.3561,212392
1178,211018,211087.3561,212396
1179,211024,211087.3561,212404
1180,211031,211087.3561,212412
1181,211037,211087.3561,212416
1182,211043,211087.3561,212424
1183,211049,211087.3561,212432
1184,211056,211087.3561,212436
1185,211062,211087.3561,212444
1186,211068,211087.3561,212448
1187,211074,211087.3561,212456
1188,211080,211087.3561,212464
1189,211087,211087.3561,212468
1190,211093,211187.3561,212476
1191,211099,211187.3561,212480
1192,211105,211187.3561,212488
1193,211112,211187.3561,212496
1194,211118,211187.3561,212500
1195,211124,211187.3561,212508
1196,211130,211187.3561,212512
1197,211136,211187.3561,212520
1198,211143,211187.3561,212528
1199,211149,211187.3561,212532
1200,211155,211187.3561,212540
1201,211161,211187.3561,212544
1202,211168,211187.3561,212552
1203,211174,211187.3561,212556
1204,211180,211187.3561,212564
1205,211186,211187.3561,212572
1206,211192,211287.3561,212576
1207,211199,211287.3561,212584
1208,211205,211287.3561,212588
1209,211211,211287.3561,212596
1210,211217,211287.3561,212600
1211,211224,211287.3561,212608
1212,211230,211287.3561,212616
1213,211236,211287.3561,212620
1214,211242,211287.3561,212628
1215,211249,211287.3561,212632
1216,211255,211287.3561,212640
1217,211261,211287.3561,212648
1218,211267,211287.3561,212652
1219,211273,211287.3561,212660
1220,211280,211287.3561,212664
1221,211286,211287.3561,212672
1222,211292,211387.3561,212676
1223,211298,211387.3561,212684
1224,211305,211387.3561,212692
1225,211311,211387.3561,212696
1226,211317,211387.3561,212704
1227,211323,211387.3561,212708
1228,211329,211387.3561,212716
1229,211336,211387.3561,212724
1230,211342,211387.3561,212728
1231,211348,211387.3561,212736
1232,211354,211387.3561,212740
1233,211361,211387.3561,212748
1234,211367,211387.3561,212752
1235,211373,211387.3561,212760
1236,211379,211387.3561,212768
1237,211385,211387.3561,212772
1238,211392,211487.3561,212780
1239,211398,211487.3561,212784
1240,211404,211487.3561,212792
1241,211410,211487.3561,212800
1242,211417,211487.3561,212804
1243,211423,211487.3561,212812
1244,211429,211487.3561,212816
1245,211435,211487.3561,212824
1246,211441,211487.3561,212832
1247,211448,211487.3561,212836
1248,211454,211487.3561,212844
1249,211460,211487.3561,212852
1250,211466,211487.3561,212856
1251,211473,211487.3561,212864
1252,211479,211487.3561,212872
1253,211485,211487.3561,212876
1254,211491,211587.3561,212884
1255,211497,211587.3561,212888
1256,211504,211587.3561,212896
1257,211510,211587.3561,212904
1258,211516,211587.3561,212908
1259,211522,211587.3561,212916
1260,211529,211587.3561,212920
1261,211535,211587.3561,212928
1262,211541,211587.3561,212936
1263,211547,211587.3561,212940
1264,211553,211587.3561,212948
1265,211560,211587.3561,212956
1266,211566,211587.3561,212960
1267,211572,211587.3561,212968
1268,211578,211587.3561,212976
1269,211585,211587.3561,212980
1270,211591,211687.3561,212988
1271,211597,211687.3561,212992
1272,211603,211687.3561,213000
1273,211609,211687.3561,213004
1274,211616,211687.3561,213012
1275,211622,211687.3561,213020
1276,211628,211687.3561,213024
1277,211634,211687.3561,213032
1278,211641,211687.3561,213040
1279,211647,211687.3561,213044
1280,211653,211687.3561,213052
1281,211659,211687.3561,213056
1282,211665,211687.3561,213064
1283,211672,211687.3561,213072
1284,211678,211687.3561,213076
1285,211684,211687.3561,213084
1286,211690,211787.3561,213092
1287,211697,211787.3561,213096
1288,211703,211787.3561,213104
1289,211709,211787.3561,213112
1290,211715,211787.3561,213116
1291,211721,211787.3561,213124
1292,211728,211787.3561,213132
1293,211734,211787.3561,213136
1294,211740,211787.3561,213144
1295,211746,211787.3561,213148
1296,211753,211787.3561,213156
1297,211759,211787.3561,213164
1298,211765,211787.3561,213168
1299,211771,211787.3561,213176
1300,211777,211787.3561,213184
1301,211784,211787.3561,213188
1302,211790,211887.3561,213196
1303,211796,211887.3561,213200
1304,211802,211887.3561,213208
1305,211809,211887.3561,213216
1306,211815,211887.3561,213220
1307,211821,211887.3561,213228
1308,211827,211887.3561,213236
1309,211833,211887.3561,213240
1310,211840,211887.3561,213248
1311,211846,211887.3561,213252
1312,211852,211887.3561,213260
1313,211858,211887.3561,213268
1314,211865,211887.3561,213272
1315,211871,211887.3561,213280
1316,211877,211887.3561,213284
1317,211883,211887.3561,213292
1318,211889,211987.3561,213300
1319,211896,211987.3561,213304
1320,211902,211987.3561,213312
1321,211908,211987.3561,213316
1322,211914,211987.3561,213324
1323,211921,211987.3561,213332
1324,211927,211987.3561,213336
1325,211933,211987.3561,213344
1326,211939,211987.3561,213348
1327,211945,211987.3561,213356
1328,211952,211987.3561,213360
1329,211958,211987.3561,213368
1330,211964,211987.3561,213376
1331,211970,211987.3561,213380
1332,211977,211987.3561,213384
1333,211983,211987.3561,213392
1334,211989,212087.3561,213400
1335,211995,212087.3561,213404
1336,212002,212087.3561,213412
1337,212008,212087.3561,213416
1338,212014,212087.3561,213424
1339,212020,212087.3561,213432
1340,212026,212087.3561,213436
1341,212033,212087.3561,213444
1342,212039,212087.3561,213448
1343,212045,212087.3561,213456
1344,212051,212087.3561,213460
1345,212058,212087.3561,213468
1346,212064,212087.3561,213472
1347,212070,212087.3561,213480
1348,212076,212087.3561,213484
1349,212082,212087.3561,213492
1350,212089,212187.3561,213496
1351,212095,212187.3561,213504
1352,212101,212187.3561,213512
1353,212107,212187.3561,213516
1354,212114,212187.3561,213524
1355,212120,212187.3561,213532
1356,212126,212187.3561,213536
1357,212132,212187.3561,213544
1358,212138,212187.3561,213548
1359,212145,212187.3561,213556
1360,212151,212187.3561,213560
1361,212157,212187.3561,213568
1362,212163,212187.3561,213572
1363,212170,212187.3561,213580
1364,212176,212187.3561,213584
1365,212182,212187.3561,213592
1366,212188,212287.3561,213600
1367,212194,212287.3561,213604
1368,212201,212287.3561,213612
1369,212207,212287.3561,213620
1370,212213,212287.3561,213624
1371,212219,212287.3561,213632
1372,212226,212287.3561,213636
1373,212232,212287.3561,213644
1374,212238,212287.3561,213652
1375,212244,212287.3561,213656
1376,212250,212287.3561,213664
1377,212257,212287.3561,213668
1378,212263,212287.3561,213676
1379,212269,212287.3561,213680
1380,212275,212287.3561,213688
1381,212282,212287.3561,213692
1382,212288,212387.3561,213700
1383,212294,212387.3561,213704
1384,212300,212387.3561,213712
1385,212306,212387.3561,213720
1386,212313,212387.3561,213724
1387,212319,212387.3561,213732
1388,212325,212387.3561,213740
1389,212331,212387.3561,213744
1390,212338,212387.3561,213752
1391,212344,212387.3561,213756
1392,212350,212387.3561,213764
1393,212356,212387.3561,213772
1394,212362,212387.3561,213776
1395,212369,212387.3561,213784
1396,212375,212387.3561,213788
1397,212381,212387.3561,213796
1398,212387,212387.3561,213804
1399,212394,212487.3561,213808
1400,212400,212487.3561,213816
1401,212406,212487.3561,213820
1402,212412,212487.3561,213828
1403,212418,212487.3561,213832
1404,212425,212487.3561,213840
1405,212431,212487.3561,213848
1406,212437,212487.3561,213852
1407,212443,212487.3561,213860
1408,212450,212487.3561,213864
1409,212456,212487.3561,213872
1410,212462,212487.3561,213876
1411,212468,212487.3561,213884
1412,212474,212487.3561,213892
1413,212481,212487.3561,213896
1414,212487,212487.3561,213904
1415,212493,212587.3561,213908
1416,212499,212587.3561,213916
1417,212506,212587.3561,213920
1418,212512,212587.3561,213928
1419,212518,212587.3561,213936
1420,212524,212587.3561,213940
1421,212530,212587.3561,213948
1422,212537,212587.3561,213956
1423,212543,212587.3561,213960
1424,212549,212587.3561,213968
1425,212555,212587.3561,213972
1426,212562,212587.3561,213980
1427,212568,212587.3561,213984
1428,212574,212587.3561,213992
1429,212580,212587.3561,214000
1430,212586,212587.3561,214004
1431,212593,212687.3561,214012
1432,212599,212687.3561,214016
1433,212605,212687.3561,214024
1434,212611,212687.3561,214028
1435,212618,212687.3561,214036
1436,212624,212687.3561,214040
1437,212630,212687.3561,214048
1438,212636,212687.3561,214056
1439,212642,212687.3561,214060
1440,212649,212687.3561,214068
1441,212655,212687.3561,214076
1442,212661,212687.3561,214080
1443,212667,212687.3561,214088
1444,212674,212687.3561,214092
1445,212680,212687.3561,214100
1446,212686,212687.3561,214104
1447,212692,212787.3561,214112
1448,212699,212787.3561,214120
1449,212705,212787.3561,214124
1450,212711,212787.3561,214132
1451,212717,212787.3561,214136
1452,212723,212787.3561,214144
1453,212730,212787.3561,214152
1454,212736,212787.3561,214156
1455,212742,212787.3561,214164
1456,212748,212787.3561,214172
1457,212755,212787.3561,214176
1458,212761,212787.3561,214184
1459,212767,212787.3561,214188
1460,212773,212787.3561,214196
1461,212779,212787.3561,214204
1462,212786,212787.3561,214208
1463,212792,212887.3561,214216
1464,212798,212887.3561,214220
1465,212804,212887.3561,214228
1466,212811,212887.3561,214232
1467,212817,212887.3561,214240
1468,212823,212887.3561,214248
1469,212829,212887.3561,214252
1470,212835,212887.3561,214260
1471,212842,212887.3561,214264
1472,212848,212887.3561,214272
1473,212854,212887.3561,214276
1474,212860,212887.3561,214284
1475,212867,212887.3561,214292
1476,212873,212887.3561,214296
1477,212879,212887.3561,214304
1478,212885,212887.3561,214312
1479,212891,212987.3561,214316
1480,212898,212987.3561,214324
1481,212904,212987.3561,214328
1482,212910,212987.3561,214336
1483,212916,212987.3561,214340
1484,212923,212987.3561,214348
1485,212929,212987.3561,214356
