current_allocated_disk_space,unused_allocated_disk_space,total_downtime,predicted_disk_space
[3053.91123957],[80.75093601],[0.00866344],[3034.66217559]
[3053.91123957],[85.14284496],[0.00866344],[3039.05408454]
[3053.91123957],[89.53475391],[0.00866344],[3043.44599349]
[3053.91123957],[93.92666286],[0.00866344],[3047.83790244]
[3053.91123957],[98.31857181],[0.00866344],[3052.22981138]
[3153.91123957],[97.28951924],[0.00920554],[3056.62172033]
[3153.91123957],[7.10238971],[0.00920554],[3061.01362928]
[3153.91123957],[11.49429866],[0.00920554],[3065.40553823]
[3153.91123957],[15.88620761],[0.00920554],[3069.79744718]
[3153.91123957],[20.27811656],[0.00920554],[3074.18935613]
[3153.91123957],[24.6700255],[0.00920554],[3078.58126508]
[3153.91123957],[29.06193445],[0.00920554],[3082.97317403]
[3153.91123957],[33.4538434],[0.00920554],[3087.36508298]
[3153.91123957],[37.84575235],[0.00920554],[3091.75699193]
[3153.91123957],[42.2376613],[0.00920554],[3096.14890087]
[3153.91123957],[46.62957025],[0.00920554],[3100.54080982]
[3153.91123957],[51.0214792],[0.00920554],[3104.93271877]
[3153.91123957],[55.41338815],[0.00920554],[3109.32462772]
[3153.91123957],[59.8052971],[0.00920554],[3113.71653667]
[3153.91123957],[64.19720605],[0.00920554],[3118.10844562]
[3153.91123957],[68.58911499],[0.00920554],[3122.50035457]
[3153.91123957],[72.98102394],[0.00920554],[3126.89226352]
[3153.91123957],[77.37293289],[0.00920554],[3131.28417247]
[3153.91123957],[81.76484184],[0.00920554],[3135.67608142]
[3153.91123957],[86.15675079],[0.00920554],[3140.06799037]
[3153.91123957],[90.54865974],[0.00920554],[3144.45989931]
[3153.91123957],[94.94056869],[0.00920554],[3148.85180826]
[3153.91123957],[99.33247764],[0.00920554],[3153.24371721]
[3253.91123957],[96.27561341],[0.00995041],[3157.63562616]
[3253.91123957],[8.11629554],[0.00995041],[3162.02753511]
[3253.91123957],[12.50820448],[0.00995041],[3166.41944406]
[3253.91123957],[16.90011343],[0.00995041],[3170.81135301]
[3253.91123957],[21.29202238],[0.00995041],[3175.20326196]
[3253.91123957],[25.68393133],[0.00995041],[3179.59517091]
[3253.91123957],[30.07584028],[0.00995041],[3183.98707986]
[3253.91123957],[34.46774923],[0.00995041],[3188.3789888]
[3253.91123957],[38.85965818],[0.00995041],[3192.77089775]
[3253.91123957],[43.25156713],[0.00995041],[3197.1628067]
[3253.91123957],[47.64347608],[0.00995041],[3201.55471565]
[3253.91123957],[52.03538503],[0.00995041],[3205.9466246]
[3253.91123957],[56.42729398],[0.00995041],[3210.33853355]
[3253.91123957],[60.81920292],[0.00995041],[3214.7304425]
[3253.91123957],[65.21111187],[0.00995041],[3219.12235145]
[3253.91123957],[69.60302082],[0.00995041],[3223.5142604]
[3253.91123957],[73.99492977],[0.00995041],[3227.90616935]
[3253.91123957],[78.38683872],[0.00995041],[3232.29807829]
[3253.91123957],[82.77874767],[0.00995041],[3236.68998724]
[3253.91123957],[87.17065662],[0.00995041],[3241.08189619]
[3253.91123957],[91.56256557],[0.00995041],[3245.47380514]
[3253.91123957],[95.95447452],[0.00995041],[3249.86571409]
[3353.91123957],[99.65361653],[0.01001969],[3254.25762304]
[3353.91123957],[4.73829241],[0.01001969],[3258.64953199]
[3353.91123957],[9.13020136],[0.01001969],[3263.04144094]
[3353.91123957],[13.52211031],[0.01001969],[3267.43334989]
[3353.91123957],[17.91401926],[0.01001969],[3271.82525884]
[3353.91123957],[22.30592821],[0.01001969],[3276.21716779]
[3353.91123957],[26.69783716],[0.01001969],[3280.60907673]
[3353.91123957],[31.08974611],[0.01001969],[3285.00098568]
[3353.91123957],[35.48165506],[0.01001969],[3289.39289463]
[3353.91123957],[39.87356401],[0.01001969],[3293.78480358]
[3353.91123957],[44.26547296],[0.01001969],[3298.17671253]
[3353.91123957],[48.65738191],[0.01001969],[3302.56862148]
[3353.91123957],[53.04929085],[0.01001969],[3306.96053043]
[3353.91123957],[57.4411998],[0.01001969],[3311.35243938]
[3353.91123957],[61.83310875],[0.01001969],[3315.74434833]
[3353.91123957],[66.2250177],[0.01001969],[3320.13625728]
[3353.91123957],[70.61692665],[0.01001969],[3324.52816622]
[3353.91123957],[75.0088356],[0.01001969],[3328.92007517]
[3353.91123957],[79.40074455],[0.01001969],[3333.31198412]
[3353.91123957],[83.7926535],[0.01001969],[3337.70389307]
[3353.91123957],[88.18456245],[0.01001969],[3342.09580202]
[3353.91123957],[92.5764714],[0.01001969],[3346.48771097]
[3353.91123957],[96.96838034],[0.01001969],[3350.87961992]
[3453.91123957],[98.63971071],[0.01029175],[3355.27152887]
[3453.91123957],[5.75219824],[0.01029175],[3359.66343782]
[3453.91123957],[10.14410719],[0.01029175],[3364.05534677]
[3453.91123957],[14.53601614],[0.01029175],[3368.44725571]
[3453.91123957],[18.92792509],[0.01029175],[3372.83916466]
[3453.91123957],[23.31983404],[0.01029175],[3377.23107361]
[3453.91123957],[27.71174299],[0.01029175],[3381.62298256]
[3453.91123957],[32.10365194],[0.01029175],[3386.01489151]
[3453.91123957],[36.49556089],[0.01029175],[3390.40680046]
[3453.91123957],[40.88746983],[0.01029175],[3394.79870941]
[3453.91123957],[45.27937878],[0.01029175],[3399.19061836]
[3453.91123957],[49.67128773],[0.01029175],[3403.58252731]
[3453.91123957],[54.06319668],[0.01029175],[3407.97443626]
[3453.91123957],[58.45510563],[0.01029175],[3412.36634521]
[3453.91123957],[62.84701458],[0.01029175],[3416.75825415]
[3453.91123957],[67.23892353],[0.01029175],[3421.1501631]
[3453.91123957],[71.63083248],[0.01029175],[3425.54207205]
[3453.91123957],[76.02274143],[0.01029175],[3429.933981]
[3453.91123957],[80.41465038],[0.01029175],[3434.32588995]
[3453.91123957],[84.80655933],[0.01029175],[3438.7177989]
[3453.91123957],[89.19846827],[0.01029175],[3443.10970785]
[3453.91123957],[93.59037722],[0.01029175],[3447.5016168]
[3453.91123957],[97.98228617],[0.01029175],[3451.89352575]
[3553.91123957],[97.62580488],[0.01076659],[3456.2854347]
[3553.91123957],[6.76610407],[0.01076659],[3460.67734364]
[3553.91123957],[11.15801302],[0.01076659],[3465.06925259]
[3553.91123957],[15.54992197],[0.01076659],[3469.46116154]
[3553.91123957],[19.94183092],[0.01076659],[3473.85307049]
[3553.91123957],[24.33373987],[0.01076659],[3478.24497944]
[3553.91123957],[28.72564882],[0.01076659],[3482.63688839]
[3553.91123957],[33.11755776],[0.01076659],[3487.02879734]
[3553.91123957],[37.50946671],[0.01076659],[3491.42070629]
[3553.91123957],[41.90137566],[0.01076659],[3495.81261524]
[3553.91123957],[46.29328461],[0.01076659],[3500.20452419]
[3553.91123957],[50.68519356],[0.01076659],[3504.59643313]
[3553.91123957],[55.07710251],[0.01076659],[3508.98834208]
[3553.91123957],[59.46901146],[0.01076659],[3513.38025103]
[3553.91123957],[63.86092041],[0.01076659],[3517.77215998]
[3553.91123957],[68.25282936],[0.01076659],[3522.16406893]
[3553.91123957],[72.64473831],[0.01076659],[3526.55597788]
[3553.91123957],[77.03664725],[0.01076659],[3530.94788683]
[3553.91123957],[81.4285562],[0.01076659],[3535.33979578]
[3553.91123957],[85.82046515],[0.01076659],[3539.73170473]
[3553.91123957],[90.2123741],[0.01076659],[3544.12361368]
[3553.91123957],[94.60428305],[0.01076659],[3548.51552263]
[3553.91123957],[98.996192],[0.01076659],[3552.90743157]
[3653.91123957],[96.61189905],[0.01144421],[3557.29934052]
[3653.91123957],[7.7800099],[0.01144421],[3561.69124947]
[3653.91123957],[12.17191885],[0.01144421],[3566.08315842]
[3653.91123957],[16.5638278],[0.01144421],[3570.47506737]
[3653.91123957],[20.95573675],[0.01144421],[3574.86697632]
[3653.91123957],[25.34764569],[0.01144421],[3579.25888527]
[3653.91123957],[29.73955464],[0.01144421],[3583.65079422]
[3653.91123957],[34.13146359],[0.01144421],[3588.04270317]
[3653.91123957],[38.52337254],[0.01144421],[3592.43461212]
[3653.91123957],[42.91528149],[0.01144421],[3596.82652106]
[3653.91123957],[47.30719044],[0.01144421],[3601.21843001]
[3653.91123957],[51.69909939],[0.01144421],[3605.61033896]
[3653.91123957],[56.09100834],[0.01144421],[3610.00224791]
[3653.91123957],[60.48291729],[0.01144421],[3614.39415686]
[3653.91123957],[64.87482624],[0.01144421],[3618.78606581]
[3653.91123957],[69.26673518],[0.01144421],[3623.17797476]
[3653.91123957],[73.65864413],[0.01144421],[3627.56988371]
[3653.91123957],[78.05055308],[0.01144421],[3631.96179266]
[3653.91123957],[82.44246203],[0.01144421],[3636.35370161]
[3653.91123957],[86.83437098],[0.01144421],[3640.74561055]
[3653.91123957],[91.22627993],[0.01144421],[3645.1375195]
[3653.91123957],[95.61818888],[0.01144421],[3649.52942845]
[3753.91123957],[99.98990217],[0.01144623],[3653.9213374]
[3753.91123957],[4.40200678],[0.01144623],[3658.31324635]
[3753.91123957],[8.79391573],[0.01144623],[3662.7051553]
[3753.91123957],[13.18582467],[0.01144623],[3667.09706425]
[3753.91123957],[17.57773362],[0.01144623],[3671.4889732]
[3753.91123957],[21.96964257],[0.01144623],[3675.88088215]
[3753.91123957],[26.36155152],[0.01144623],[3680.2727911]
[3753.91123957],[30.75346047],[0.01144623],[3684.66470005]
[3753.91123957],[35.14536942],[0.01144623],[3689.05660899]
[3753.91123957],[39.53727837],[0.01144623],[3693.44851794]
[3753.91123957],[43.92918732],[0.01144623],[3697.84042689]
[3753.91123957],[48.32109627],[0.01144623],[3702.23233584]
[3753.91123957],[52.71300522],[0.01144623],[3706.62424479]
[3753.91123957],[57.10491417],[0.01144623],[3711.01615374]
[3753.91123957],[61.49682311],[0.01144623],[3715.40806269]
[3753.91123957],[65.88873206],[0.01144623],[3719.79997164]
[3753.91123957],[70.28064101],[0.01144623],[3724.19188059]
[3753.91123957],[74.67254996],[0.01144623],[3728.58378954]
[3753.91123957],[79.06445891],[0.01144623],[3732.97569848]
[3753.91123957],[83.45636786],[0.01144623],[3737.36760743]
[3753.91123957],[87.84827681],[0.01144623],[3741.75951638]
[3753.91123957],[92.24018576],[0.01144623],[3746.15142533]
[3753.91123957],[96.63209471],[0.01144623],[3750.54333428]
[3853.91123957],[98.97599634],[0.01165103],[3754.93524323]
[3853.91123957],[5.4159126],[0.01165103],[3759.32715218]
[3853.91123957],[9.80782155],[0.01165103],[3763.71906113]
[3853.91123957],[14.1997305],[0.01165103],[3768.11097008]
[3853.91123957],[18.59163945],[0.01165103],[3772.50287903]
[3853.91123957],[22.9835484],[0.01165103],[3776.89478797]
[3853.91123957],[27.37545735],[0.01165103],[3781.28669692]
[3853.91123957],[31.7673663],[0.01165103],[3785.67860587]
[3853.91123957],[36.15927525],[0.01165103],[3790.07051482]
[3853.91123957],[40.5511842],[0.01165103],[3794.46242377]
[3853.91123957],[44.94309315],[0.01165103],[3798.85433272]
[3853.91123957],[49.33500209],[0.01165103],[3803.24624167]
[3853.91123957],[53.72691104],[0.01165103],[3807.63815062]
[3853.91123957],[58.11881999],[0.01165103],[3812.03005957]
[3853.91123957],[62.51072894],[0.01165103],[3816.42196852]
[3853.91123957],[66.90263789],[0.01165103],[3820.81387747]
[3853.91123957],[71.29454684],[0.01165103],[3825.20578641]
[3853.91123957],[75.68645579],[0.01165103],[3829.59769536]
[3853.91123957],[80.07836474],[0.01165103],[3833.98960431]
[3853.91123957],[84.47027369],[0.01165103],[3838.38151326]
[3853.91123957],[88.86218264],[0.01165103],[3842.77342221]
[3853.91123957],[93.25409159],[0.01165103],[3847.16533116]
[3853.91123957],[97.64600053],[0.01165103],[3851.55724011]
[3953.91123957],[97.96209052],[0.01205861],[3855.94914906]
[3953.91123957],[6.42981843],[0.01205861],[3860.34105801]
[3953.91123957],[10.82172738],[0.01205861],[3864.73296696]
[3953.91123957],[15.21363633],[0.01205861],[3869.1248759]
[3953.91123957],[19.60554528],[0.01205861],[3873.51678485]
[3953.91123957],[23.99745423],[0.01205861],[3877.9086938]
[3953.91123957],[28.38936318],[0.01205861],[3882.30060275]
[3953.91123957],[32.78127213],[0.01205861],[3886.6925117]
[3953.91123957],[37.17318108],[0.01205861],[3891.08442065]
[3953.91123957],[41.56509002],[0.01205861],[3895.4763296]
[3953.91123957],[45.95699897],[0.01205861],[3899.86823855]
[3953.91123957],[50.34890792],[0.01205861],[3904.2601475]
[3953.91123957],[54.74081687],[0.01205861],[3908.65205645]
[3953.91123957],[59.13272582],[0.01205861],[3913.04396539]
[3953.91123957],[63.52463477],[0.01205861],[3917.43587434]
[3953.91123957],[67.91654372],[0.01205861],[3921.82778329]
[3953.91123957],[72.30845267],[0.01205861],[3926.21969224]
[3953.91123957],[76.70036162],[0.01205861],[3930.61160119]
[3953.91123957],[81.09227057],[0.01205861],[3935.00351014]
[3953.91123957],[85.48417951],[0.01205861],[3939.39541909]
[3953.91123957],[89.87608846],[0.01205861],[3943.78732804]
[3953.91123957],[94.26799741],[0.01205861],[3948.17923699]
[3953.91123957],[98.65990636],[0.01205861],[3952.57114594]
[4053.91123957],[96.94818469],[0.01266897],[3956.96305489]
[4053.91123957],[7.44372426],[0.01266897],[3961.35496383]
[4053.91123957],[11.83563321],[0.01266897],[3965.74687278]
[4053.91123957],[16.22754216],[0.01266897],[3970.13878173]
[4053.91123957],[20.61945111],[0.01266897],[3974.53069068]
[4053.91123957],[25.01136006],[0.01266897],[3978.92259963]
[4053.91123957],[29.40326901],[0.01266897],[3983.31450858]
[4053.91123957],[33.79517795],[0.01266897],[3987.70641753]
[4053.91123957],[38.1870869],[0.01266897],[3992.09832648]
[4053.91123957],[42.57899585],[0.01266897],[3996.49023543]
[4053.91123957],[46.9709048],[0.01266897],[4000.88214438]
[4053.91123957],[51.36281375],[0.01266897],[4005.27405332]
[4053.91123957],[55.7547227],[0.01266897],[4009.66596227]
[4053.91123957],[60.14663165],[0.01266897],[4014.05787122]
[4053.91123957],[64.5385406],[0.01266897],[4018.44978017]
[4053.91123957],[68.93044955],[0.01266897],[4022.84168912]
[4053.91123957],[73.3223585],[0.01266897],[4027.23359807]
[4053.91123957],[77.71426744],[0.01266897],[4031.62550702]
[4053.91123957],[82.10617639],[0.01266897],[4036.01741597]
[4053.91123957],[86.49808534],[0.01266897],[4040.40932492]
[4053.91123957],[90.88999429],[0.01266897],[4044.80123387]
[4053.91123957],[95.28190324],[0.01266897],[4049.19314281]
[4053.91123957],[99.67381219],[0.01266897],[4053.58505176]
[4153.91123957],[95.93427886],[0.01348212],[4057.97696071]
[4153.91123957],[8.45763009],[0.01348212],[4062.36886966]
[4153.91123957],[12.84953904],[0.01348212],[4066.76077861]
[4153.91123957],[17.24144799],[0.01348212],[4071.15268756]
[4153.91123957],[21.63335693],[0.01348212],[4075.54459651]
[4153.91123957],[26.02526588],[0.01348212],[4079.93650546]
[4153.91123957],[30.41717483],[0.01348212],[4084.32841441]
[4153.91123957],[34.80908378],[0.01348212],[4088.72032336]
[4153.91123957],[39.20099273],[0.01348212],[4093.11223231]
[4153.91123957],[43.59290168],[0.01348212],[4097.50414125]
[4153.91123957],[47.98481063],[0.01348212],[4101.8960502]
[4153.91123957],[52.37671958],[0.01348212],[4106.28795915]
[4153.91123957],[56.76862853],[0.01348212],[4110.6798681]
[4153.91123957],[61.16053748],[0.01348212],[4115.07177705]
[4153.91123957],[65.55244643],[0.01348212],[4119.463686]
[4153.91123957],[69.94435537],[0.01348212],[4123.85559495]
[4153.91123957],[74.33626432],[0.01348212],[4128.2475039]
[4153.91123957],[78.72817327],[0.01348212],[4132.63941285]
[4153.91123957],[83.12008222],[0.01348212],[4137.0313218]
[4153.91123957],[87.51199117],[0.01348212],[4141.42323074]
[4153.91123957],[91.90390012],[0.01348212],[4145.81513969]
[4153.91123957],[96.29580907],[0.01348212],[4150.20704864]
[4253.91123957],[99.31228198],[0.01361966],[4154.59895759]
[4253.91123957],[5.07962697],[0.01361966],[4158.99086654]
[4253.91123957],[9.47153592],[0.01361966],[4163.38277549]
[4253.91123957],[13.86344486],[0.01361966],[4167.77468444]
[4253.91123957],[18.25535381],[0.01361966],[4172.16659339]
[4253.91123957],[22.64726276],[0.01361966],[4176.55850234]
[4253.91123957],[27.03917171],[0.01361966],[4180.95041129]
[4253.91123957],[31.43108066],[0.01361966],[4185.34232023]
[4253.91123957],[35.82298961],[0.01361966],[4189.73422918]
[4253.91123957],[40.21489856],[0.01361966],[4194.12613813]
[4253.91123957],[44.60680751],[0.01361966],[4198.51804708]
[4253.91123957],[48.99871646],[0.01361966],[4202.90995603]
[4253.91123957],[53.39062541],[0.01361966],[4207.30186498]
[4253.91123957],[57.78253435],[0.01361966],[4211.69377393]
[4253.91123957],[62.1744433],[0.01361966],[4216.08568288]
[4253.91123957],[66.56635225],[0.01361966],[4220.47759183]
[4253.91123957],[70.9582612],[0.01361966],[4224.86950078]
[4253.91123957],[75.35017015],[0.01361966],[4229.26140973]
[4253.91123957],[79.7420791],[0.01361966],[4233.65331867]
[4253.91123957],[84.13398805],[0.01361966],[4238.04522762]
[4253.91123957],[88.525897],[0.01361966],[4242.43713657]
[4253.91123957],[92.91780595],[0.01361966],[4246.82904552]
[4253.91123957],[97.3097149],[0.01361966],[4251.22095447]
[4353.91123957],[98.29837615],[0.01395999],[4255.61286342]
[4353.91123957],[6.09353279],[0.01395999],[4260.00477237]
[4353.91123957],[10.48544174],[0.01395999],[4264.39668132]
[4353.91123957],[14.87735069],[0.01395999],[4268.78859027]
[4353.91123957],[19.26925964],[0.01395999],[4273.18049922]
[4353.91123957],[23.66116859],[0.01395999],[4277.57240816]
[4353.91123957],[28.05307754],[0.01395999],[4281.96431711]
[4353.91123957],[32.44498649],[0.01395999],[4286.35622606]
[4353.91123957],[36.83689544],[0.01395999],[4290.74813501]
[4353.91123957],[41.22880439],[0.01395999],[4295.14004396]
[4353.91123957],[45.62071334],[0.01395999],[4299.53195291]
[4353.91123957],[50.01262228],[0.01395999],[4303.92386186]
[4353.91123957],[54.40453123],[0.01395999],[4308.31577081]
[4353.91123957],[58.79644018],[0.01395999],[4312.70767976]
[4353.91123957],[63.18834913],[0.01395999],[4317.09958871]
[4353.91123957],[67.58025808],[0.01395999],[4321.49149766]
[4353.91123957],[71.97216703],[0.01395999],[4325.8834066]
[4353.91123957],[76.36407598],[0.01395999],[4330.27531555]
[4353.91123957],[80.75598493],[0.01395999],[4334.6672245]
[4353.91123957],[85.14789388],[0.01395999],[4339.05913345]
[4353.91123957],[89.53980283],[0.01395999],[4343.4510424]
[4353.91123957],[93.93171177],[0.01395999],[4347.84295135]
[4353.91123957],[98.32362072],[0.01395999],[4352.2348603]
[4453.91123957],[97.28447033],[0.01450309],[4356.62676925]
