Date_time,CPU,Memory_Bytes,Disk_Usage,,Ref_time
1629351618,8.69895E+12,2585812992,112716,,24384
1629351620,8.69917E+12,2499084288,112720,,24386
1629351621,8.69926E+12,2499112960,112724,,24387
1629351622,8.69937E+12,2499371008,112728,,24388
1629351624,8.69948E+12,2499133440,112732,,24390
1629351625,8.69959E+12,2499223552,112736,,24391
1629351626,8.69971E+12,2499026944,112740,,24392
1629351627,8.7E+12,2511089664,112744,,24393
1629351629,8.70222E+12,2541076480,112748,,24395
1629351630,8.70233E+12,2499219456,112752,,24396
1629351631,8.70243E+12,2499223552,112752,,24397
1629351633,8.70253E+12,2499141632,112756,,24399
1629351634,8.70262E+12,2499227648,112760,,24400
1629351635,8.70271E+12,2498994176,112764,,24401
1629351636,8.70281E+12,2499239936,112768,,24402
1629351638,8.70325E+12,2521341952,112772,,24404
1629351639,8.7052E+12,2499305472,112776,,24405
1629351640,8.70548E+12,2507309056,112780,,24406
1629351641,8.70756E+12,2499100672,112784,,24407
1629351643,8.70768E+12,2499031040,112788,,24409
1629351644,8.70779E+12,2499072000,112792,,24410
1629351645,8.7079E+12,2499059712,112796,,24411
1629351646,8.70799E+12,2499280896,112800,,24412
1629351648,8.70879E+12,2532073472,112804,,24414
1629351649,8.7105E+12,2499022848,112808,,24415
1629351650,8.71059E+12,2499035136,112812,,24416
1629351652,8.7107E+12,2498990080,112816,,24418
1629351653,8.71078E+12,2499416064,112820,,24419
1629351654,8.71089E+12,2499043328,112824,,24420
1629351655,8.711E+12,2499055616,112828,,24421
1629351657,8.71111E+12,2498916352,112832,,24423
1629351658,8.71262E+12,2571583488,112836,,24424
1629351659,8.71333E+12,2499162112,112840,,24425
1629351661,8.71342E+12,2499182592,112844,,24427
1629351662,8.71352E+12,2499125248,112848,,24428
1629351663,8.71363E+12,2499153920,112852,,24429
1629351665,8.71374E+12,2499117056,112856,,24431
1629351666,8.71383E+12,2499215360,112860,,24432
1629351667,8.71394E+12,2499325952,112860,,24433
1629351668,8.71586E+12,2581692416,112864,,24434
1629351670,8.71642E+12,2499239936,112868,,24436
1629351671,8.71775E+12,2570096640,112872,,24437
1629351672,8.71867E+12,2499379200,112876,,24438
1629351673,8.71876E+12,2499371008,112880,,24439
1629351675,8.71888E+12,2499330048,112884,,24441
1629351676,8.71899E+12,2499112960,112888,,24442
1629351677,8.71927E+12,2509467648,112892,,24443
1629351679,8.72137E+12,2499379200,112896,,24445
1629351680,8.72146E+12,2499084288,112896,,24446
1629351681,8.72155E+12,2499178496,112900,,24447
1629351682,8.72166E+12,2499231744,112904,,24448
1629351684,8.72178E+12,2499162112,112908,,24450
1629351685,8.72189E+12,2499244032,112912,,24451
1629351686,8.722E+12,2499276800,112916,,24452
1629351688,8.72262E+12,2525081600,112920,,24454
1629351689,8.72431E+12,2499358720,112924,,24455
1629351690,8.72442E+12,2499178496,112928,,24456
1629351691,8.7245E+12,2499104768,112928,,24457
1629351693,8.72459E+12,2499235840,112932,,24459
1629351694,8.72465E+12,2499268608,112936,,24460
1629351695,8.72475E+12,2499203072,112940,,24461
1629351697,8.72483E+12,2499428352,112944,,24463
1629351698,8.72599E+12,2566201344,112948,,24464
1629351699,8.72731E+12,2499534848,112948,,24465
1629351701,8.72814E+12,2533736448,112952,,24467
1629351702,8.72975E+12,2499289088,112956,,24468
1629351703,8.72985E+12,2499264512,112960,,24469
1629351704,8.72994E+12,2499223552,112964,,24470
1629351706,8.73003E+12,2499604480,112968,,24472
1629351707,8.73012E+12,2499457024,112972,,24473
1629351708,8.73147E+12,2569830400,112972,,24474
1629351709,8.73252E+12,2499268608,112976,,24475
1629351711,8.73263E+12,2499387392,112980,,24477
1629351712,8.73274E+12,2499391488,112984,,24478
1629351713,8.73284E+12,2499108864,112988,,24479
1629351715,8.73295E+12,2499092480,112992,,24481
1629351716,8.73305E+12,2499264512,112996,,24482
1629351717,8.73321E+12,2499395584,113000,,24483
1629351718,8.73534E+12,2584096768,113004,,24484
1629351720,8.73578E+12,2499166208,113004,,24486
1629351721,8.73594E+12,2499211264,113008,,24487
1629351722,8.73607E+12,2499309568,113016,,24488
1629351724,8.73618E+12,2499588096,113016,,24490
1629351725,8.7363E+12,2499297280,113020,,24491
1629351726,8.73643E+12,2499432448,113024,,24492
1629351728,8.73695E+12,2519322624,113028,,24494
1629351729,8.73916E+12,2584145920,113032,,24495
1629351730,8.7398E+12,2501365760,113036,,24496
1629351732,8.74224E+12,2580676608,113040,,24498
1629351733,8.74293E+12,2499280896,113044,,24499
1629351734,8.74308E+12,2499084288,113048,,24500
1629351736,8.7432E+12,2499325952,113052,,24502
1629351737,8.74331E+12,2499227648,113056,,24503
1629351738,8.74516E+12,2574696448,113060,,24504
1629351740,8.74602E+12,2499411968,113060,,24506
1629351741,8.74611E+12,2499395584,113064,,24507
1629351742,8.74622E+12,2499223552,113068,,24508
1629351744,8.74634E+12,2499022848,113072,,24510
1629351745,8.74644E+12,2499239936,113076,,24511
1629351746,8.74655E+12,2499510272,113080,,24512
1629351747,8.74686E+12,2509905920,113084,,24513
1629351749,8.74912E+12,2586374144,113088,,24515
1629351750,8.74938E+12,2499428352,113092,,24516
1629351752,8.74948E+12,2499268608,113096,,24518
1629351753,8.7496E+12,2499284992,113100,,24519
1629351754,8.7497E+12,2499350528,113104,,24520
1629351755,8.74981E+12,2499375104,113108,,24521
1629351757,8.74992E+12,2499465216,113112,,24523
1629351758,8.75128E+12,2569572352,113116,,24524
1629351759,8.75252E+12,2499395584,113120,,24525
1629351761,8.75372E+12,2551128064,113124,,24527
1629351762,8.75528E+12,2499522560,113128,,24528
1629351764,8.75541E+12,2499239936,113128,,24530
1629351765,8.75553E+12,2499608576,113132,,24531
1629351766,8.75565E+12,2499358720,113136,,24532
1629351767,8.75593E+12,2507051008,113140,,24533
1629351769,8.75832E+12,2585387008,113144,,24535
1629351770,8.75845E+12,2499395584,113148,,24536
1629351772,8.75858E+12,2499420160,113152,,24538
1629351773,8.75868E+12,2499706880,113156,,24539
1629351774,8.75879E+12,2499641344,113160,,24540
1629351775,8.75889E+12,2499727360,113164,,24541
1629351777,8.75901E+12,2499551232,113168,,24543
1629351778,8.76071E+12,2571780096,113172,,24544
1629351780,8.76159E+12,2499436544,113176,,24546
1629351781,8.76169E+12,2499600384,113176,,24547
1629351782,8.7618E+12,2499477504,113180,,24548
1629351783,8.76193E+12,2499506176,113184,,24549
1629351785,8.76204E+12,2499702784,113188,,24551
1629351786,8.76216E+12,2499481600,113192,,24552
1629351787,8.76226E+12,2499604480,113196,,24553
1629351789,8.7644E+12,2499600384,113200,,24555
1629351790,8.7645E+12,2499555328,113200,,24556
1629351791,8.76637E+12,2580824064,113204,,24557
1629351793,8.76693E+12,2499522560,113208,,24559
1629351794,8.76703E+12,2499239936,113212,,24560
1629351795,8.76714E+12,2499624960,113216,,24561
1629351797,8.76725E+12,2499432448,113220,,24563
1629351798,8.76789E+12,2528321536,113224,,24564
1629351799,8.76984E+12,2499612672,113228,,24565
1629351800,8.76994E+12,2499465216,113228,,24566
1629351802,8.77003E+12,2499481600,113232,,24568
1629351803,8.77012E+12,2499727360,113236,,24569
1629351804,8.77024E+12,2499547136,113240,,24570
1629351805,8.77034E+12,2499399680,113244,,24571
1629351807,8.77048E+12,2499530752,113248,,24573
1629351808,8.77174E+12,2570149888,113252,,24574
1629351809,8.77325E+12,2499403776,113256,,24575
1629351811,8.77336E+12,2499735552,113260,,24577
1629351812,8.77347E+12,2499551232,113264,,24578
1629351813,8.77355E+12,2499485696,113264,,24579
1629351815,8.77365E+12,2499829760,113268,,24581
1629351816,8.77378E+12,2499833856,113272,,24582
1629351817,8.77386E+12,2499629056,113276,,24583
1629351818,8.77561E+12,2573492224,113280,,24584
1629351820,8.7766E+12,2499575808,113284,,24586
1629351821,8.77802E+12,2567110656,113288,,24587
1629351822,8.77926E+12,2499596288,113292,,24588
1629351824,8.77936E+12,2499702784,113296,,24590
1629351825,8.77945E+12,2499526656,113300,,24591
1629351826,8.77956E+12,2499624960,113300,,24592
1629351827,8.77983E+12,2510688256,113304,,24593
1629351829,8.78173E+12,2499395584,113308,,24595
1629351830,8.78181E+12,2499588096,113312,,24596
1629351831,8.78191E+12,2499645440,113316,,24597
1629351832,8.78201E+12,2499706880,113320,,24598
1629351834,8.7821E+12,2499649536,113324,,24600
1629351835,8.78259E+12,2500321280,114032,,24601
1629351836,8.78268E+12,2500304896,114036,,24602
1629351838,8.78321E+12,2529652736,114040,,24604
1629351839,8.78487E+12,2500718592,114044,,24605
1629351840,8.78496E+12,2500603904,114048,,24606
1629351842,8.78504E+12,2500612096,114048,,24608
1629351843,8.78513E+12,2500734976,114052,,24609
1629351844,8.78521E+12,2500456448,114056,,24610
1629351846,8.7853E+12,2500427776,114060,,24612
1629351847,8.78537E+12,2500292608,114064,,24613
1629351848,8.7865E+12,2570354688,114068,,24614
1629351849,8.78745E+12,2500530176,114072,,24615
1629351850,8.78825E+12,2539065344,114072,,24616
1629351852,8.78984E+12,2500530176,114076,,24618
1629351853,8.78992E+12,2500403200,114080,,24619
1629351854,8.79001E+12,2500538368,114084,,24620
1629351856,8.79008E+12,2500419584,114088,,24622
1629351857,8.79018E+12,2500497408,114092,,24623
1629351858,8.79215E+12,2584121344,114096,,24624
1629351860,8.79254E+12,2500341760,114100,,24626
1629351861,8.79265E+12,2500145152,114104,,24627
1629351862,8.79276E+12,2500177920,114104,,24628
1629351863,8.7929E+12,2500157440,114108,,24629
1629351865,8.79298E+12,2500341760,114112,,24631
1629351866,8.79307E+12,2500456448,114116,,24632
1629351867,8.79317E+12,2500620288,114120,,24633
1629351868,8.79498E+12,2579677184,114124,,24634
1629351870,8.79559E+12,2500538368,114128,,24636
1629351871,8.7957E+12,2500435968,114132,,24637
1629351872,8.79581E+12,2500268032,114132,,24638
1629351874,8.79591E+12,2500464640,114136,,24640
1629351875,8.796E+12,2500456448,114140,,24641
1629351876,8.79612E+12,2500448256,114144,,24642
1629351877,8.79624E+12,2500366336,114148,,24643
1629351878,8.7983E+12,2588942336,114152,,24644
1629351880,8.79868E+12,2500771840,114156,,24646
1629351881,8.80012E+12,2571169792,114160,,24647
1629351882,8.80109E+12,2500661248,114164,,24648
1629351884,8.80119E+12,2500485120,114168,,24650
1629351885,8.8013E+12,2500259840,114168,,24651
1629351886,8.80141E+12,2500521984,114172,,24652
1629351888,8.8019E+12,2526089216,114176,,24654
1629351889,8.80377E+12,2500583424,114180,,24655
1629351890,8.80388E+12,2500485120,114184,,24656
1629351891,8.80397E+12,2500378624,114188,,24657
1629351893,8.80407E+12,2500489216,114192,,24659
1629351894,8.80415E+12,2500403200,114196,,24660
1629351895,8.80425E+12,2500632576,114196,,24661
1629351896,8.80433E+12,2500751360,114200,,24662
1629351898,8.80513E+12,2545610752,114204,,24664
1629351899,8.8066E+12,2500308992,114208,,24665
1629351900,8.80671E+12,2500780032,114212,,24666
1629351902,8.80682E+12,2500386816,114216,,24668
1629351903,8.80693E+12,2500632576,114220,,24669
1629351904,8.80703E+12,2500575232,114220,,24670
1629351905,8.80715E+12,2500694016,114224,,24671
1629351907,8.80726E+12,2500579328,114228,,24673
1629351908,8.80894E+12,2573287424,114232,,24674
1629351910,8.8097E+12,2500788224,114236,,24676
1629351911,8.81096E+12,2570321920,114236,,24677
1629351912,8.81212E+12,2500796416,114240,,24678
1629351913,8.81224E+12,2500399104,114244,,24679
1629351915,8.81236E+12,2500632576,114248,,24681
1629351916,8.81246E+12,2500820992,114252,,24682
1629351917,8.8126E+12,2500775936,114256,,24683
1629351918,8.81469E+12,2587582464,114260,,24684
1629351920,8.815E+12,2500538368,114260,,24686
1629351921,8.8151E+12,2500685824,114264,,24687
1629351922,8.81519E+12,2500694016,114268,,24688
1629351923,8.8153E+12,2500849664,114272,,24689
1629351925,8.8154E+12,2500882432,114276,,24691
1629351926,8.8155E+12,2500739072,114280,,24692
1629351927,8.8156E+12,2500927488,114284,,24693
1629351928,8.81758E+12,2584514560,114284,,24694
1629351930,8.81795E+12,2500698112,114288,,24696
1629351931,8.81805E+12,2500587520,114292,,24697
1629351932,8.81817E+12,2500591616,114296,,24698
1629351934,8.81829E+12,2500698112,114300,,24700
1629351935,8.81841E+12,2500812800,114304,,24701
1629351936,8.81852E+12,2500952064,114304,,24702
1629351937,8.81877E+12,2503077888,114308,,24703
1629351939,8.82109E+12,2500546560,114312,,24705
1629351940,8.82136E+12,2507055104,114316,,24706
1629351941,8.82358E+12,2576846848,114320,,24707
1629351943,8.82371E+12,2500665344,114324,,24709
1629351944,8.82384E+12,2500689920,114328,,24710
1629351945,8.82395E+12,2500677632,114328,,24711
1629351947,8.82405E+12,2500808704,114332,,24713
1629351948,8.82492E+12,2542952448,114336,,24714
1629351949,8.8266E+12,2500648960,114340,,24715
1629351950,8.82668E+12,2501013504,114340,,24716
1629351952,8.82678E+12,2500636672,114344,,24718
1629351953,8.82688E+12,2500493312,114348,,24719
1629351954,8.827E+12,2500804608,114352,,24720
1629351955,8.82711E+12,2500673536,114356,,24721
1629351957,8.82723E+12,2500775936,114356,,24723
1629351958,8.82867E+12,2571796480,114360,,24724
1629351959,8.82967E+12,2500771840,114364,,24725
1629351961,8.82976E+12,2500665344,114368,,24727
1629351962,8.82986E+12,2500685824,114368,,24728
1629351963,8.82999E+12,2500706304,114372,,24729
1629351965,8.83007E+12,2500747264,114376,,24731
1629351966,8.83017E+12,2500673536,114380,,24732
1629351967,8.83027E+12,2501046272,114384,,24733
1629351968,8.83195E+12,2574454784,114388,,24734
1629351970,8.83273E+12,2500939776,114392,,24736
1629351971,8.83396E+12,2569752576,114392,,24737
1629351972,8.83509E+12,2500767744,114396,,24738
1629351973,8.83519E+12,2500820992,114400,,24739
1629351975,8.83529E+12,2500841472,114404,,24741
1629351976,8.83539E+12,2500612096,114408,,24742
1629351977,8.83565E+12,2509824000,114408,,24743
1629351979,8.83771E+12,2500669440,114412,,24745
1629351980,8.8378E+12,2500849664,114416,,24746
1629351981,8.83791E+12,2500620288,114420,,24747
1629351983,8.838E+12,2501029888,114424,,24749
1629351984,8.8381E+12,2500722688,114428,,24750
1629351985,8.8382E+12,2500800512,114432,,24751
1629351986,8.83831E+12,2500820992,114436,,24752
1629351988,8.8391E+12,2538971136,114436,,24754
1629351989,8.84069E+12,2500812800,114440,,24755
1629351990,8.8408E+12,2501115904,114444,,24756
1629351991,8.84088E+12,2501062656,114448,,24757
1629351993,8.84099E+12,2500980736,114452,,24759
1629351994,8.84108E+12,2500878336,114456,,24760
1629351995,8.84118E+12,2501038080,114456,,24761
1629351997,8.84127E+12,2500718592,114460,,24763
1629351998,8.84221E+12,2544173056,114464,,24764
1629351999,8.84392E+12,2500960256,114468,,24765
1629352001,8.84483E+12,2534903808,114472,,24767
1629352002,8.84677E+12,2501054464,114472,,24768
1629352003,8.8469E+12,2500857856,114476,,24769
1629352005,8.847E+12,2500644864,114480,,24771
1629352006,8.84712E+12,2500702208,114484,,24772
1629352007,8.84737E+12,2502033408,114488,,24773
1629352009,8.84968E+12,2500993024,114492,,24775
1629352010,8.84979E+12,2500689920,114496,,24776
1629352012,8.84992E+12,2500698112,114500,,24778
1629352013,8.85007E+12,2500833280,114500,,24779
1629352014,8.85021E+12,2500751360,114504,,24780
1629352015,8.8503E+12,2500956160,114508,,24781
1629352017,8.85041E+12,2501013504,114512,,24783
1629352018,8.85205E+12,2575106048,114516,,24784
1629352020,8.85279E+12,2500898816,114520,,24786
1629352021,8.85287E+12,2500947968,114524,,24787
1629352022,8.85295E+12,2500861952,114524,,24788
1629352024,8.85308E+12,2500767744,114528,,24790
1629352025,8.85316E+12,2500943872,114532,,24791
1629352026,8.85325E+12,2500722688,114536,,24792
1629352028,8.85366E+12,2516054016,114540,,24794
1629352029,8.85584E+12,2501009408,114544,,24795
1629352030,8.85614E+12,2508918784,114548,,24796
1629352032,8.85851E+12,2500706304,114548,,24798
1629352033,8.8586E+12,2500747264,114552,,24799
1629352034,8.85873E+12,2500866048,114556,,24800
1629352035,8.85886E+12,2500878336,114560,,24801
1629352037,8.85899E+12,2501021696,114564,,24803
1629352038,8.8601E+12,2548531200,114568,,24804
1629352039,8.86197E+12,2501038080,114572,,24805
1629352041,8.86211E+12,2501029888,114576,,24807
1629352042,8.86222E+12,2500845568,114580,,24808
1629352043,8.86233E+12,2500964352,114580,,24809
1629352045,8.86244E+12,2501013504,114584,,24811
1629352046,8.86255E+12,2500907008,114588,,24812
1629352047,8.863E+12,2512228352,114592,,24813
1629352049,8.86543E+12,2588233728,114596,,24815
1629352050,8.86557E+12,2500968448,114600,,24816
1629352051,8.86567E+12,2500771840,114600,,24817
1629352053,8.86579E+12,2500857856,114604,,24819
1629352054,8.86591E+12,2500964352,114608,,24820
1629352055,8.86602E+12,2501111808,114612,,24821
1629352057,8.86616E+12,2501021696,114616,,24823
1629352058,8.8672E+12,2552066048,114620,,24824
1629352059,8.8688E+12,2501025792,114624,,24825
1629352061,8.86978E+12,2533998592,114628,,24827
1629352062,8.87169E+12,2500689920,114628,,24828
1629352063,8.87178E+12,2500988928,114632,,24829
1629352064,8.87187E+12,2500911104,114636,,24830
1629352066,8.87197E+12,2501001216,114640,,24832
1629352067,8.87208E+12,2500956160,114644,,24833
1629352068,8.87406E+12,2583941120,114644,,24834
1629352070,8.87456E+12,2501140480,114648,,24836
1629352071,8.87466E+12,2500927488,114652,,24837
1629352072,8.87476E+12,2500902912,114656,,24838
1629352074,8.87487E+12,2501025792,114656,,24840
1629352075,8.87497E+12,2500935680,114660,,24841
1629352076,8.87508E+12,2500886528,114664,,24842
1629352078,8.87544E+12,2512941056,114668,,24844
1629352079,8.87762E+12,2500911104,114672,,24845
1629352080,8.87779E+12,2501021696,114676,,24846
1629352082,8.8779E+12,2500988928,114680,,24848
1629352083,8.878E+12,2500997120,114680,,24849
1629352084,8.87811E+12,2501087232,114684,,24850
1629352086,8.87827E+12,2501050368,114688,,24852
1629352087,8.87841E+12,2501033984,114692,,24853
1629352089,8.88094E+12,2588123136,114696,,24855
1629352090,8.88141E+12,2510995456,114700,,24856
1629352092,8.88359E+12,2585935872,114704,,24858
1629352093,8.88397E+12,2500702208,114708,,24859
1629352094,8.88409E+12,2500599808,114712,,24860
1629352096,8.88492E+12,2500837376,114060,,24862
1629352097,8.88506E+12,2500784128,114064,,24863
1629352098,8.88647E+12,2567340032,114068,,24864
1629352099,8.88811E+12,2500988928,114072,,24865
1629352101,8.88823E+12,2500902912,114076,,24867
1629352102,8.88836E+12,2501087232,114080,,24868
1629352104,8.88847E+12,2501054464,114080,,24870
1629352105,8.88859E+12,2500755456,114084,,24871
1629352106,8.88871E+12,2500907008,114088,,24872
1629352108,8.88948E+12,2532454400,114092,,24874
1629352109,8.89164E+12,2501148672,114096,,24875
1629352110,8.89178E+12,2500988928,114100,,24876
1629352112,8.89187E+12,2500980736,114104,,24878
1629352113,8.89198E+12,2501046272,114108,,24879
1629352114,8.89208E+12,2500939776,114112,,24880
1629352116,8.89217E+12,2501148672,114116,,24882
1629352117,8.89229E+12,2501001216,114116,,24883
1629352118,8.89407E+12,2574798848,114120,,24884
1629352120,8.89486E+12,2501160960,114124,,24886
1629352121,8.89632E+12,2569875456,114128,,24887
1629352122,8.89758E+12,2501128192,114132,,24888
1629352124,8.89773E+12,2501210112,114136,,24890
1629352125,8.89791E+12,2501177344,114140,,24891
1629352126,8.89803E+12,2500935680,114144,,24892
1629352128,8.8984E+12,2510737408,114144,,24894
1629352129,8.90086E+12,2588143616,114148,,24895
1629352130,8.90105E+12,2500993024,114152,,24896
1629352132,8.90115E+12,2500956160,114156,,24898
1629352133,8.90125E+12,2501173248,114160,,24899
1629352134,8.90145E+12,2501873664,114868,,24900
1629352136,8.90155E+12,2501615616,114872,,24902
1629352137,8.90166E+12,2501779456,114876,,24903
1629352138,8.90308E+12,2572996608,114880,,24904
1629352139,8.90411E+12,2501734400,114884,,24905
1629352141,8.90422E+12,2501894144,114888,,24907
1629352142,8.90433E+12,2501758976,114888,,24908
1629352143,8.90443E+12,2501681152,114892,,24909
1629352145,8.90458E+12,2501623808,114896,,24911
1629352146,8.90467E+12,2501894144,114900,,24912
1629352147,8.90484E+12,2510135296,114904,,24913
1629352149,8.90706E+12,2501808128,114908,,24915
1629352150,8.90714E+12,2501865472,114912,,24916
1629352151,8.90908E+12,2582724608,114916,,24917
1629352153,8.90986E+12,2501771264,114916,,24919
1629352154,8.91115E+12,2504679424,114920,,24920
1629352155,8.91161E+12,2507608064,114924,,24921
1629352157,8.9117E+12,2507558912,114928,,24923
1629352158,8.9126E+12,2548727808,114932,,24924
1629352159,8.91444E+12,2507325440,114932,,24925
1629352160,8.91457E+12,2507350016,114936,,24926
1629352162,8.91467E+12,2507354112,114940,,24928
1629352163,8.91479E+12,2507239424,114944,,24929
1629352165,8.9149E+12,2507386880,114948,,24931
1629352166,8.91499E+12,2507169792,114952,,24932
1629352167,8.9151E+12,2507440128,114956,,24933
1629352168,8.91711E+12,2580242432,114960,,24934
1629352170,8.91802E+12,2507374592,114964,,24936
1629352171,8.91816E+12,2507309056,114964,,24937
1629352172,8.91827E+12,2507358208,114968,,24938
1629352174,8.91839E+12,2507300864,114972,,24940
1629352175,8.91851E+12,2507468800,114976,,24941
1629352176,8.91862E+12,2507280384,114980,,24942
1629352178,8.91911E+12,2521014272,114984,,24944
1629352179,8.92141E+12,2589536256,114988,,24945
1629352180,8.9222E+12,2514259968,114988,,24946
1629352182,8.92463E+12,2593607680,114992,,24948
1629352183,8.92501E+12,2507259904,114996,,24949
1629352184,8.92513E+12,2507452416,115000,,24950
1629352186,8.92528E+12,2507415552,115004,,24952
1629352187,8.92539E+12,2507374592,115008,,24953
1629352188,8.92693E+12,2573889536,115012,,24954
1629352190,8.92866E+12,2507792384,115012,,24956
1629352191,8.92877E+12,2507436032,115016,,24957
1629352192,8.9289E+12,2507714560,115020,,24958
1629352194,8.92904E+12,2507669504,115024,,24960
1629352195,8.92914E+12,2507464704,115028,,24961
1629352196,8.92924E+12,2507456512,115032,,24962
1629352197,8.92956E+12,2521018368,115036,,24963
1629352199,8.93153E+12,2507681792,115036,,24965
1629352200,8.93167E+12,2507481088,115040,,24966
1629352201,8.9318E+12,2507530240,115044,,24967
1629352203,8.9319E+12,2507313152,115048,,24969
1629352204,8.93201E+12,2507436032,115052,,24970
1629352205,8.93216E+12,2507517952,115056,,24971
1629352207,8.9323E+12,2507485184,115060,,24973
1629352208,8.93346E+12,2573529088,115060,,24974
1629352209,8.93486E+12,2507403264,115064,,24975
1629352211,8.93598E+12,2555842560,115068,,24977
1629352212,8.93788E+12,2507366400,115072,,24978
1629352213,8.93805E+12,2507300864,115076,,24979
1629352215,8.93823E+12,2507423744,115080,,24981
1629352216,8.93835E+12,2507440128,115084,,24982
1629352218,8.93904E+12,2535796736,115088,,24984
1629352219,8.9411E+12,2595176448,115088,,24985
1629352220,8.94123E+12,2507276288,115092,,24986
1629352221,8.94134E+12,2507325440,115096,,24987
1629352223,8.94145E+12,2507476992,115100,,24989
1629352224,8.94156E+12,2507751424,115104,,24990
1629352225,8.94166E+12,2507616256,115108,,24991
1629352227,8.94177E+12,2507563008,115108,,24993
1629352228,8.94273E+12,2547003392,115112,,24994
1629352229,8.9448E+12,2507538432,115116,,24995
1629352231,8.94502E+12,2507460608,115120,,24997
1629352232,8.94518E+12,2507386880,115124,,24998
1629352234,8.94531E+12,2507444224,115128,,25000
1629352235,8.94541E+12,2507345920,115132,,25001
1629352236,8.94551E+12,2507649024,115136,,25002
1629352238,8.94595E+12,2529255424,115140,,25004
1629352239,8.94788E+12,2507485184,115140,,25005
1629352240,8.94809E+12,2513461248,115144,,25006
1629352242,8.95019E+12,2507485184,115148,,25008
1629352243,8.95026E+12,2507444224,115152,,25009
1629352244,8.95035E+12,2507653120,115156,,25010
1629352245,8.95043E+12,2507616256,115160,,25011
1629352247,8.95051E+12,2507476992,115164,,25013
1629352248,8.9515E+12,2567639040,115168,,25014
1629352249,8.95274E+12,2507382784,115172,,25015
1629352250,8.95283E+12,2507542528,115172,,25016
1629352252,8.95294E+12,2507452416,115176,,25018
1629352253,8.95303E+12,2507505664,115180,,25019
1629352254,8.95313E+12,2507292672,115184,,25020
1629352255,8.95323E+12,2507235328,115188,,25021
1629352257,8.95333E+12,2507149312,115192,,25023
1629352258,8.95513E+12,2583519232,115196,,25024
1629352260,8.95606E+12,2507567104,115196,,25026
1629352261,8.95617E+12,2507382784,115200,,25027
1629352262,8.95628E+12,2507370496,115204,,25028
1629352264,8.9564E+12,2507247616,115208,,25030
1629352265,8.95649E+12,2507350016,115212,,25031
1629352266,8.9566E+12,2507624448,115216,,25032
1629352268,8.95709E+12,2534174720,115220,,25034
1629352269,8.9588E+12,2507591680,115224,,25035
1629352270,8.95905E+12,2514096128,115224,,25036
1629352272,8.96149E+12,2591223808,115232,,25038
1629352273,8.96193E+12,2507476992,115232,,25039
1629352274,8.96204E+12,2507415552,115236,,25040
1629352276,8.96215E+12,2507395072,115240,,25042
1629352277,8.96224E+12,2507579392,115244,,25043
1629352278,8.96339E+12,2576654336,115248,,25044
1629352279,8.96447E+12,2507624448,115252,,25045
1629352281,8.96457E+12,2507554816,115256,,25047
1629352282,8.96466E+12,2507440128,115260,,25048
1629352283,8.96475E+12,2507501568,115264,,25049
1629352284,8.96485E+12,2507370496,115268,,25050
1629352286,8.96493E+12,2507698176,115268,,25052
1629352287,8.96502E+12,2507587584,115272,,25053
1629352288,8.96661E+12,2581798912,115276,,25054
1629352290,8.96734E+12,2507661312,115280,,25056
1629352291,8.96744E+12,2507677696,115284,,25057
1629352292,8.96752E+12,2507759616,115288,,25058
1629352293,8.96761E+12,2507952128,115292,,25059
1629352295,8.96769E+12,2507710464,115296,,25061
1629352296,8.9678E+12,2507689984,115300,,25062
1629352297,8.96832E+12,2534150144,115300,,25063
1629352299,8.97039E+12,2595536896,115304,,25065
1629352300,8.97075E+12,2519482368,115308,,25066
1629352302,8.97301E+12,2507784192,115312,,25068
1629352303,8.97309E+12,2507571200,115316,,25069
1629352304,8.97317E+12,2507694080,115320,,25070
1629352306,8.97329E+12,2507788288,115324,,25072
1629352307,8.97338E+12,2507804672,115328,,25073
1629352308,8.97467E+12,2579599360,115332,,25074
1629352309,8.97564E+12,2507755520,115332,,25075
1629352311,8.97573E+12,2507710464,115336,,25077
1629352312,8.97581E+12,2507747328,115340,,25078
1629352313,8.97589E+12,2507759616,115344,,25079
1629352315,8.97598E+12,2507603968,115348,,25081
1629352316,8.97607E+12,2507943936,115352,,25082
1629352317,8.97639E+12,2526793728,115356,,25083
1629352319,8.97807E+12,2507866112,115360,,25085
1629352320,8.97816E+12,2508066816,115364,,25086
1629352321,8.97824E+12,2507972608,115364,,25087
1629352323,8.97833E+12,2507956224,115368,,25089
1629352324,8.97841E+12,2507849728,115372,,25090
1629352325,8.9785E+12,2508021760,115376,,25091
1629352327,8.9786E+12,2507935744,115380,,25093
1629352328,8.97952E+12,2564886528,115384,,25094
1629352329,8.98075E+12,2508029952,115384,,25095
1629352331,8.98159E+12,2552328192,115388,,25097
1629352332,8.98293E+12,2507833344,115392,,25098
1629352333,8.98303E+12,2507763712,115396,,25099
1629352334,8.98311E+12,2507857920,115400,,25100
1629352336,8.98319E+12,2507751424,115404,,25102
1629352337,8.98327E+12,2507948032,115404,,25103
1629352338,8.98475E+12,2582642688,115408,,25104
1629352339,8.98536E+12,2507845632,115412,,25105
1629352341,8.98545E+12,2507952128,115416,,25107
1629352342,8.98552E+12,2508042240,115416,,25108
1629352343,8.98559E+12,2508070912,115420,,25109
1629352345,8.98567E+12,2507878400,115424,,25111
1629352346,8.98574E+12,2507927552,115428,,25112
1629352347,8.98594E+12,2513207296,115432,,25113
